hanging_exp_daily_5_hce,Hook_bar,1,0.3150143623352051,0,235,232,7
hanging_exp_daily_5_hce,Hook_bar,1,0.6828634738922119,1,481,195,16
hanging_exp_daily_5_hce,Hook_bar,0,0.24018049240112305,0,179,176,12
hanging_exp_daily_5_hce,Hook_bar,1,0.44184374809265137,0,308,305,18
hanging_exp_daily_5_hce,Hook_bar,1,0.34445786476135254,1,246,163,16
hanging_exp_daily_5_hce,Hook_bar,1,0.330676794052124,0,233,230,11
hanging_exp_daily_5_hce,Hook_bar,1,0.4098494052886963,1,287,228,8
hanging_exp_daily_5_hce,Hook_bar,1,0.693488597869873,5,471,292,6
hanging_exp_daily_5_hce,Hook_bar,1,0.31464409828186035,0,228,225,7
hanging_exp_daily_5_hce,Hook_bar,1,0.6756930351257324,3,474,260,9
hanging_exp_daily_5_hce,Hook_bar,1,0.7088422775268555,2,499,405,9
hanging_exp_daily_5_hce,Hook_bar,1,0.4535951614379883,0,314,312,12
hanging_exp_daily_5_hce,Hook_bar,1,0.4239382743835449,0,305,302,15
hanging_exp_daily_5_hce,Hook_bar,1,0.400498628616333,0,295,3,4
hanging_exp_daily_5_hce,Hook_bar,1,0.314119815826416,0,213,210,14
hanging_exp_daily_5_hce,Hook_bar,0,1.0743598937988281,6,719,301,36
hanging_exp_daily_5_hce,Hook_bar,1,0.6039512157440186,0,420,417,11
hanging_exp_daily_5_hce,Hook_bar,1,0.4085690975189209,0,295,292,9
hanging_exp_daily_5_hce,Hook_bar,1,0.2502920627593994,0,172,169,5
hanging_exp_daily_5_hce,Hook_bar,1,0.12237310409545898,0,84,81,15
