hanging_exp_bag_5,Hook_skew,1,0.24868488311767578,15,948,817,8
hanging_exp_bag_5,Hook_skew,1,0.2547328472137451,12,520,91,4
hanging_exp_bag_5,Hook_skew,1,1.764918327331543,61,1222,634,9
hanging_exp_bag_5,Hook_skew,1,0.13453197479248047,6,581,227,4
hanging_exp_bag_5,Hook_skew,1,0.11983561515808105,14,339,268,4
hanging_exp_bag_5,Hook_skew,1,2.7080278396606445,119,1048,542,5
hanging_exp_bag_5,Hook_skew,1,0.5398292541503906,39,359,105,7
hanging_exp_bag_5,Hook_skew,1,1.3647749423980713,46,878,352,7
hanging_exp_bag_5,Hook_skew,1,0.04040789604187012,1,666,341,5
hanging_exp_bag_5,Hook_skew,1,0.03311634063720703,1,680,472,6
hanging_exp_bag_5,Hook_skew,1,1.7115318775177002,61,1403,959,4
hanging_exp_bag_5,Hook_skew,1,0.13985967636108398,11,190,155,5
hanging_exp_bag_5,Hook_skew,1,0.90948486328125,45,575,254,5
hanging_exp_bag_5,Hook_skew,1,4.1501381397247314,143,1119,434,5
hanging_exp_bag_5,Hook_skew,1,0.14726901054382324,14,827,429,7
hanging_exp_bag_5,Hook_skew,1,0.31429052352905273,18,466,153,6
hanging_exp_bag_5,Hook_skew,1,0.6970345973968506,28,1118,625,4
hanging_exp_bag_5,Hook_skew,0,0.22582411766052246,7,824,419,7
hanging_exp_bag_5,Hook_skew,1,1.1316144466400146,60,957,673,5
hanging_exp_bag_5,Hook_skew,1,0.34585070610046387,15,1037,899,4
