hanging_exp_bag_5,Hook_60,1,0.19003772735595703,13,312,88,5
hanging_exp_bag_5,Hook_60,1,0.16613006591796875,11,704,434,4
hanging_exp_bag_5,Hook_60,1,0.08788871765136719,7,463,301,6
hanging_exp_bag_5,Hook_60,1,0.31191420555114746,15,558,97,4
hanging_exp_bag_5,Hook_60,1,0.028415203094482422,1,312,45,5
hanging_exp_bag_5,Hook_60,1,0.1820235252380371,12,347,26,5
hanging_exp_bag_5,Hook_60,1,0.026380300521850586,1,610,183,4
hanging_exp_bag_5,Hook_60,1,0.522087812423706,39,784,383,6
hanging_exp_bag_5,Hook_60,1,0.020817041397094727,1,245,14,7
hanging_exp_bag_5,Hook_60,1,0.03707313537597656,1,374,24,5
hanging_exp_bag_5,Hook_60,1,0.02768421173095703,1,359,31,7
hanging_exp_bag_5,Hook_60,1,0.16887331008911133,10,709,159,6
hanging_exp_bag_5,Hook_60,1,0.03781604766845703,2,333,29,6
hanging_exp_bag_5,Hook_60,1,0.05107760429382324,3,812,10,6
hanging_exp_bag_5,Hook_60,1,0.5772643089294434,29,852,364,5
hanging_exp_bag_5,Hook_60,1,0.015117168426513672,1,161,41,5
hanging_exp_bag_5,Hook_60,1,0.05160260200500488,3,282,55,8
hanging_exp_bag_5,Hook_60,1,0.025214195251464844,1,332,31,6
hanging_exp_bag_5,Hook_60,1,0.013624429702758789,1,215,28,7
hanging_exp_bag_5,Hook_60,1,0.20804810523986816,14,368,33,6
