hanging_exp_mug_59_hce,Hook_60,0,5.702096223831177,15,598,193,27
hanging_exp_mug_59_hce,Hook_60,0,2.3392767906188965,0,290,287,20
hanging_exp_mug_59_hce,Hook_60,0,16.586046934127808,13,1766,692,13
hanging_exp_mug_59_hce,Hook_60,0,3.7102882862091064,10,407,323,9
hanging_exp_mug_59_hce,Hook_60,0,8.885342121124268,27,819,217,33
hanging_exp_mug_59_hce,Hook_60,0,2.4595272541046143,4,256,6,7
hanging_exp_mug_59_hce,Hook_60,0,4.664927959442139,7,482,4,6
hanging_exp_mug_59_hce,Hook_60,0,5.025568246841431,1,553,544,25
hanging_exp_mug_59_hce,Hook_60,0,8.116324424743652,6,882,526,20
hanging_exp_mug_59_hce,Hook_60,0,19.735403299331665,18,2092,799,66
hanging_exp_mug_59_hce,Hook_60,0,3.6281421184539795,3,367,161,11
hanging_exp_mug_59_hce,Hook_60,0,4.99040412902832,1,519,515,29
hanging_exp_mug_59_hce,Hook_60,0,12.429715394973755,13,1199,650,22
hanging_exp_mug_59_hce,Hook_60,0,4.882448673248291,4,498,417,18
hanging_exp_mug_59_hce,Hook_60,0,3.051802396774292,1,390,385,22
hanging_exp_mug_59_hce,Hook_60,0,2.1458740234375,0,304,301,12
hanging_exp_mug_59_hce,Hook_60,0,1.2554607391357422,5,132,112,14
hanging_exp_mug_59_hce,Hook_60,0,6.197985410690308,7,662,309,19
hanging_exp_mug_59_hce,Hook_60,0,12.078268766403198,14,1354,834,38
hanging_exp_mug_59_hce,Hook_60,0,2.8774681091308594,0,366,363,18
