hanging_exp_mug_59,Hook_90,1,172.90277814865112,1385,6173,128,6
hanging_exp_mug_59,Hook_90,1,11.639969110488892,274,1924,203,8
hanging_exp_mug_59,Hook_90,1,16.224247932434082,334,2767,481,8
hanging_exp_mug_59,Hook_90,1,9.222039699554443,235,1608,143,10
hanging_exp_mug_59,Hook_90,1,37.73925733566284,584,3208,723,18
hanging_exp_mug_59,Hook_90,1,43.004875898361206,605,4330,1034,7
hanging_exp_mug_59,Hook_90,1,5.388946533203125,155,1237,163,8
hanging_exp_mug_59,Hook_90,1,4.183095693588257,149,1244,322,6
hanging_exp_mug_59,Hook_90,1,99.84122252464294,946,6463,865,10
hanging_exp_mug_59,Hook_90,1,30.50860595703125,526,2895,192,8
hanging_exp_mug_59,Hook_90,1,0.6709623336791992,37,763,70,10
hanging_exp_mug_59,Hook_90,1,6.4553611278533936,174,1625,120,6
hanging_exp_mug_59,Hook_90,1,11.807028770446777,273,2189,116,6
hanging_exp_mug_59,Hook_90,1,22.24908185005188,402,2756,841,10
hanging_exp_mug_59,Hook_90,1,74.88178205490112,861,4675,654,6
hanging_exp_mug_59,Hook_90,1,7.413460731506348,212,1582,237,8
hanging_exp_mug_59,Hook_90,1,30.174190282821655,468,3284,168,9
hanging_exp_mug_59,Hook_90,1,21.317028999328613,362,2657,225,7
hanging_exp_mug_59,Hook_90,1,64.0855963230133,761,5269,495,10
hanging_exp_mug_59,Hook_90,1,54.39172101020813,707,4251,711,10
