hanging_exp_wrench_1_hce,Hook_180,0,1.6449761390686035,0,395,392,8
hanging_exp_wrench_1_hce,Hook_180,0,4.075841665267944,4,852,453,23
hanging_exp_wrench_1_hce,Hook_180,0,1.451920747756958,0,353,350,7
hanging_exp_wrench_1_hce,Hook_180,1,0.7034690380096436,0,170,167,8
hanging_exp_wrench_1_hce,Hook_180,0,1.1762354373931885,0,302,3,6
hanging_exp_wrench_1_hce,Hook_180,0,1.3933837413787842,0,323,320,38
hanging_exp_wrench_1_hce,Hook_180,0,1.5036797523498535,1,348,331,27
hanging_exp_wrench_1_hce,Hook_180,0,4.1041882038116455,4,970,381,28
hanging_exp_wrench_1_hce,Hook_180,0,1.366201639175415,0,334,332,9
hanging_exp_wrench_1_hce,Hook_180,0,2.1305086612701416,0,482,3,6
hanging_exp_wrench_1_hce,Hook_180,0,2.394061803817749,0,525,212,6
hanging_exp_wrench_1_hce,Hook_180,0,2.935704469680786,2,718,451,9
hanging_exp_wrench_1_hce,Hook_180,1,1.6326391696929932,0,402,399,14
hanging_exp_wrench_1_hce,Hook_180,0,5.134168863296509,3,1206,853,13
hanging_exp_wrench_1_hce,Hook_180,0,1.0795223712921143,0,237,234,25
hanging_exp_wrench_1_hce,Hook_180,0,12.693224430084229,25,2576,457,19
hanging_exp_wrench_1_hce,Hook_180,1,1.6866710186004639,1,437,308,14
hanging_exp_wrench_1_hce,Hook_180,0,2.8405776023864746,1,700,646,28
hanging_exp_wrench_1_hce,Hook_180,0,2.8266358375549316,3,634,503,24
hanging_exp_wrench_1_hce,Hook_180,1,3.740631580352783,3,931,493,15
